name,category,address,neighborhood,gu,latitude,longitude,rating,signature_menu,hours,phone,img,naver_url
앤트러사이트 상계점,카페,서울특별시 노원구 상계동 62-47,상계동,노원구,37.6547,127.04939,4.4,"스페셜티커피, 구움과자",10:00-22:00,,https://images.unsplash.com/photo-1515823662972-da6a2e4d3002?w=400&q=80,https://map.naver.com/v5/search/%EC%95%A4%ED%8A%B8%EB%9F%AC%EC%82%AC%EC%9D%B4%ED%8A%B8%20%EC%83%81%EA%B3%84%EC%A0%90%20%EB%85%B8%EC%9B%90%EA%B5%AC
오월의종 응암점,베이커리,서울특별시 은평구 응암동 177-31,응암동,은평구,37.61733,126.9289,4.6,"천연발효빵, 바게트, 소금빵",09:00-20:00,,https://images.unsplash.com/photo-1619096252214-ef06c45683e3?w=400&q=80,https://map.naver.com/v5/search/%EC%98%A4%EC%9B%94%EC%9D%98%EC%A2%85%20%EC%9D%91%EC%95%94%EC%A0%90%20%EC%9D%80%ED%8F%89%EA%B5%AC
트리플베이글 홍제점,베이커리,서울특별시 서대문구 홍제동 5-6,홍제동,서대문구,37.58418,126.93556,4.3,"플레인베이글, 에브리씽베이글, 크림치즈",09:00-21:00,,https://images.unsplash.com/photo-1608198093002-ad4e005484ec?w=400&q=80,https://map.naver.com/v5/search/%ED%8A%B8%EB%A6%AC%ED%94%8C%EB%B2%A0%EC%9D%B4%EA%B8%80%20%ED%99%8D%EC%A0%9C%EC%A0%90%20%EC%84%9C%EB%8C%80%EB%AC%B8%EA%B5%AC
빈브라더스 인사점,카페,서울특별시 종로구 인사동 79-43,인사동,종로구,37.56632,126.984,4.5,"시그니처커피, 스콘, 케이크",10:00-22:00,,https://images.unsplash.com/photo-1461023058943-07fcbe16d735?w=400&q=80,https://map.naver.com/v5/search/%EB%B9%88%EB%B8%8C%EB%9D%BC%EB%8D%94%EC%8A%A4%20%EC%9D%B8%EC%82%AC%EC%A0%90%20%EC%A2%85%EB%A1%9C%EA%B5%AC
르빵 명동점,베이커리,서울특별시 중구 명동 89-28,명동,중구,37.56036,126.99868,4.6,"밤식빵, 소금빵, 크루아상",09:00-21:00,,https://images.unsplash.com/photo-1586444248902-2f64eddc8df5?w=400&q=80,https://map.naver.com/v5/search/%EB%A5%B4%EB%B9%B5%20%EB%AA%85%EB%8F%99%EC%A0%90%20%EC%A4%91%EA%B5%AC
파리바게트 여의점,베이커리,서울특별시 영등포구 여의도동 117-18,여의도동,영등포구,37.52721,126.89274,4.3,"케이크, 크루아상, 식빵",07:00-22:00,,https://images.unsplash.com/photo-1627308595171-d1b5d67129c4?w=400&q=80,https://map.naver.com/v5/search/%ED%8C%8C%EB%A6%AC%EB%B0%94%EA%B2%8C%ED%8A%B8%20%EC%97%AC%EC%9D%98%EC%A0%90%20%EC%98%81%EB%93%B1%ED%8F%AC%EA%B5%AC
뚜레쥬르 상도점,베이커리,서울특별시 동작구 상도동 50-21,상도동,동작구,37.50643,126.9302,4.1,"케이크, 단팥빵, 소금빵",08:00-22:00,,https://images.unsplash.com/photo-1555507036-ab1f4038808a?w=400&q=80,https://map.naver.com/v5/search/%EB%9A%9C%EB%A0%88%EC%A5%AC%EB%A5%B4%20%EC%83%81%EB%8F%84%EC%A0%90%20%EB%8F%99%EC%9E%91%EA%B5%AC
아티장베이커스 남현점,베이커리,서울특별시 관악구 남현동 177-12,남현동,관악구,37.48393,126.96222,4.2,"천연발효빵, 바게트, 치아바타",09:00-21:00,,https://images.unsplash.com/photo-1509440159596-0249088772ff?w=400&q=80,https://map.naver.com/v5/search/%EC%95%84%ED%8B%B0%EC%9E%A5%EB%B2%A0%EC%9D%B4%EC%BB%A4%EC%8A%A4%20%EB%82%A8%ED%98%84%EC%A0%90%20%EA%B4%80%EC%95%85%EA%B5%AC
커피몽타주 가양점,카페,서울특별시 강서구 가양동 186-38,가양동,강서구,37.54409,126.84912,4.5,"핸드드립커피, 에스프레소",11:00-21:00,,https://images.unsplash.com/photo-1442512595331-e89e73853f31?w=400&q=80,https://map.naver.com/v5/search/%EC%BB%A4%ED%94%BC%EB%AA%BD%ED%83%80%EC%A3%BC%20%EA%B0%80%EC%96%91%EC%A0%90%20%EA%B0%95%EC%84%9C%EA%B5%AC
런던베이글뮤지엄 신정점,베이커리,서울특별시 양천구 신정동 50-19,신정동,양천구,37.51932,126.87813,4.2,"베이글, 크림치즈베이글, 에브리씽베이글",09:00-21:00,,https://images.unsplash.com/photo-1619096252214-ef06c45683e3?w=400&q=80,https://map.naver.com/v5/search/%EB%9F%B0%EB%8D%98%EB%B2%A0%EC%9D%B4%EA%B8%80%EB%AE%A4%EC%A7%80%EC%97%84%20%EC%8B%A0%EC%A0%95%EC%A0%90%20%EC%96%91%EC%B2%9C%EA%B5%AC
노티드 도넛 청담점,베이커리,서울특별시 강남구 청담동 182-35,청담동,강남구,37.51386,127.04255,4.2,"크림도넛, 레몬도넛, 초코도넛",09:00-22:00,,https://images.unsplash.com/photo-1608198093002-ad4e005484ec?w=400&q=80,https://map.naver.com/v5/search/%EB%85%B8%ED%8B%B0%EB%93%9C%20%EB%8F%84%EB%84%9B%20%EC%B2%AD%EB%8B%B4%EC%A0%90%20%EA%B0%95%EB%82%A8%EA%B5%AC
자연도소금빵 반포점,베이커리,서울특별시 서초구 반포동 142-19,반포동,서초구,37.47818,127.04408,4.6,"소금빵, 버터크림빵, 크루아상",08:00-20:00,,https://images.unsplash.com/photo-1517433367423-c7e5b0f35086?w=400&q=80,https://map.naver.com/v5/search/%EC%9E%90%EC%97%B0%EB%8F%84%EC%86%8C%EA%B8%88%EB%B9%B5%20%EB%B0%98%ED%8F%AC%EC%A0%90%20%EC%84%9C%EC%B4%88%EA%B5%AC
밀도 방이점,베이커리,서울특별시 송파구 방이동 193-32,방이동,송파구,37.52516,127.10921,4.1,"식빵, 크루아상, 소금버터롤",08:00-20:00,,https://images.unsplash.com/photo-1586444248902-2f64eddc8df5?w=400&q=80,https://map.naver.com/v5/search/%EB%B0%80%EB%8F%84%20%EB%B0%A9%EC%9D%B4%EC%A0%90%20%EC%86%A1%ED%8C%8C%EA%B5%AC
블루보틀커피 강일점,카페,서울특별시 강동구 강일동 121-31,강일동,강동구,37.53905,127.12558,4.4,"뉴올리언스, 콜드브루, 라떼",08:00-21:00,,https://images.unsplash.com/photo-1568649929103-28ffbefaca1e?w=400&q=80,https://map.naver.com/v5/search/%EB%B8%94%EB%A3%A8%EB%B3%B4%ED%8B%80%EC%BB%A4%ED%94%BC%20%EA%B0%95%EC%9D%BC%EC%A0%90%20%EA%B0%95%EB%8F%99%EA%B5%AC
어니언 공덕점,카페/베이커리,서울특별시 마포구 공덕동 65-31,공덕동,마포구,37.55048,126.91937,4.1,"팡도르, 소금빵, 반찬빵",10:00-21:00,,https://images.unsplash.com/photo-1571877227200-a0d98ea607e9?w=400&q=80,https://map.naver.com/v5/search/%EC%96%B4%EB%8B%88%EC%96%B8%20%EA%B3%B5%EB%8D%95%EC%A0%90%20%EB%A7%88%ED%8F%AC%EA%B5%AC
프릳츠 원효점,카페/베이커리,서울특별시 용산구 원효로동 19-37,원효로동,용산구,37.54013,126.98802,4.6,"핸드드립커피, 크루아상, 식빵",07:00-21:00,,https://images.unsplash.com/photo-1571115177098-24ec42ed204d?w=400&q=80,https://map.naver.com/v5/search/%ED%94%84%EB%A6%B3%EC%B8%A0%20%EC%9B%90%ED%9A%A8%EC%A0%90%20%EC%9A%A9%EC%82%B0%EA%B5%AC
폴바셋 응봉점,카페,서울특별시 성동구 응봉동 145-20,응봉동,성동구,37.56777,127.02834,4.1,"라떼, 소프트아이스크림, 케이크",08:00-22:00,,https://images.unsplash.com/photo-1495474472287-4d71bcdd2085?w=400&q=80,https://map.naver.com/v5/search/%ED%8F%B4%EB%B0%94%EC%85%8B%20%EC%9D%91%EB%B4%89%EC%A0%90%20%EC%84%B1%EB%8F%99%EA%B5%AC
투썸플레이스 구의점,카페,서울특별시 광진구 구의동 196-27,구의동,광진구,37.55035,127.07304,4.5,"딸기생크림케이크, 라떼, 스콘",08:00-23:00,,https://images.unsplash.com/photo-1461023058943-07fcbe16d735?w=400&q=80,https://map.naver.com/v5/search/%ED%88%AC%EC%8D%B8%ED%94%8C%EB%A0%88%EC%9D%B4%EC%8A%A4%20%EA%B5%AC%EC%9D%98%EC%A0%90%20%EA%B4%91%EC%A7%84%EA%B5%AC
카페 레이어드 답십점,카페/베이커리,서울특별시 동대문구 답십리동 199-34,답십리동,동대문구,37.57671,127.04244,4.4,"스콘, 케이크, 얼그레이라떼",11:00-22:00,,https://images.unsplash.com/photo-1622253692010-333f2da6031d?w=400&q=80,https://map.naver.com/v5/search/%EC%B9%B4%ED%8E%98%20%EB%A0%88%EC%9D%B4%EC%96%B4%EB%93%9C%20%EB%8B%B5%EC%8B%AD%EC%A0%90%20%EB%8F%99%EB%8C%80%EB%AC%B8%EA%B5%AC
테라로사 중화점,카페,서울특별시 중랑구 중화동 151-28,중화동,중랑구,37.60511,127.09113,4.3,"스페셜티커피, 스콘, 케이크",08:00-22:00,,https://images.unsplash.com/photo-1511920170033-f8396924c348?w=400&q=80,https://map.naver.com/v5/search/%ED%85%8C%EB%9D%BC%EB%A1%9C%EC%82%AC%20%EC%A4%91%ED%99%94%EC%A0%90%20%EC%A4%91%EB%9E%91%EA%B5%AC
앤트러사이트 정릉점,카페,서울특별시 성북구 정릉동 190-7,정릉동,성북구,37.59105,127.00615,4.2,"스페셜티커피, 구움과자",10:00-22:00,,https://images.unsplash.com/photo-1568649929103-28ffbefaca1e?w=400&q=80,https://map.naver.com/v5/search/%EC%95%A4%ED%8A%B8%EB%9F%AC%EC%82%AC%EC%9D%B4%ED%8A%B8%20%EC%A0%95%EB%A6%89%EC%A0%90%20%EC%84%B1%EB%B6%81%EA%B5%AC
오월의종 수유점,베이커리,서울특별시 강북구 수유동 21-11,수유동,강북구,37.64261,127.02005,4.2,"천연발효빵, 바게트, 소금빵",09:00-20:00,,https://images.unsplash.com/photo-1627308595171-d1b5d67129c4?w=400&q=80,https://map.naver.com/v5/search/%EC%98%A4%EC%9B%94%EC%9D%98%EC%A2%85%20%EC%88%98%EC%9C%A0%EC%A0%90%20%EA%B0%95%EB%B6%81%EA%B5%AC
트리플베이글 방학점,베이커리,서울특별시 도봉구 방학동 1-27,방학동,도봉구,37.66097,127.0369,4.4,"플레인베이글, 에브리씽베이글, 크림치즈",09:00-21:00,,https://images.unsplash.com/photo-1555507036-ab1f4038808a?w=400&q=80,https://map.naver.com/v5/search/%ED%8A%B8%EB%A6%AC%ED%94%8C%EB%B2%A0%EC%9D%B4%EA%B8%80%20%EB%B0%A9%ED%95%99%EC%A0%90%20%EB%8F%84%EB%B4%89%EA%B5%AC
빈브라더스 하계점,카페,서울특별시 노원구 하계동 9-15,하계동,노원구,37.65884,127.05608,4.3,"시그니처커피, 스콘, 케이크",10:00-22:00,,https://images.unsplash.com/photo-1495474472287-4d71bcdd2085?w=400&q=80,https://map.naver.com/v5/search/%EB%B9%88%EB%B8%8C%EB%9D%BC%EB%8D%94%EC%8A%A4%20%ED%95%98%EA%B3%84%EC%A0%90%20%EB%85%B8%EC%9B%90%EA%B5%AC
르빵 불광점,베이커리,서울특별시 은평구 불광동 117-5,불광동,은평구,37.62257,126.92757,4.6,"밤식빵, 소금빵, 크루아상",09:00-21:00,,https://images.unsplash.com/photo-1549931319-a545dcf3bc7c?w=400&q=80,https://map.naver.com/v5/search/%EB%A5%B4%EB%B9%B5%20%EB%B6%88%EA%B4%91%EC%A0%90%20%EC%9D%80%ED%8F%89%EA%B5%AC
파리바게트 신촌점,베이커리,서울특별시 서대문구 신촌동 161-38,신촌동,서대문구,37.5727,126.93115,4.6,"케이크, 크루아상, 식빵",07:00-22:00,,https://images.unsplash.com/photo-1619096252214-ef06c45683e3?w=400&q=80,https://map.naver.com/v5/search/%ED%8C%8C%EB%A6%AC%EB%B0%94%EA%B2%8C%ED%8A%B8%20%EC%8B%A0%EC%B4%8C%EC%A0%90%20%EC%84%9C%EB%8C%80%EB%AC%B8%EA%B5%AC
뚜레쥬르 가회점,베이커리,서울특별시 종로구 가회동 30-35,가회동,종로구,37.58029,126.97215,4.2,"케이크, 단팥빵, 소금빵",08:00-22:00,,https://images.unsplash.com/photo-1608198093002-ad4e005484ec?w=400&q=80,https://map.naver.com/v5/search/%EB%9A%9C%EB%A0%88%EC%A5%AC%EB%A5%B4%20%EA%B0%80%ED%9A%8C%EC%A0%90%20%EC%A2%85%EB%A1%9C%EA%B5%AC
아티장베이커스 황학점,베이커리,서울특별시 중구 황학동 37-5,황학동,중구,37.56704,127.0072,4.1,"천연발효빵, 바게트, 치아바타",09:00-21:00,,https://images.unsplash.com/photo-1517433367423-c7e5b0f35086?w=400&q=80,https://map.naver.com/v5/search/%EC%95%84%ED%8B%B0%EC%9E%A5%EB%B2%A0%EC%9D%B4%EC%BB%A4%EC%8A%A4%20%ED%99%A9%ED%95%99%EC%A0%90%20%EC%A4%91%EA%B5%AC
커피몽타주 양평점,카페,서울특별시 영등포구 양평동 192-37,양평동,영등포구,37.51798,126.89168,4.3,"핸드드립커피, 에스프레소",11:00-21:00,,https://images.unsplash.com/photo-1515823662972-da6a2e4d3002?w=400&q=80,https://map.naver.com/v5/search/%EC%BB%A4%ED%94%BC%EB%AA%BD%ED%83%80%EC%A3%BC%20%EC%96%91%ED%8F%89%EC%A0%90%20%EC%98%81%EB%93%B1%ED%8F%AC%EA%B5%AC
런던베이글뮤지엄 사당점,베이커리,서울특별시 동작구 사당동 78-45,사당동,동작구,37.51094,126.93855,4.4,"베이글, 크림치즈베이글, 에브리씽베이글",09:00-21:00,,https://images.unsplash.com/photo-1627308595171-d1b5d67129c4?w=400&q=80,https://map.naver.com/v5/search/%EB%9F%B0%EB%8D%98%EB%B2%A0%EC%9D%B4%EA%B8%80%EB%AE%A4%EC%A7%80%EC%97%84%20%EC%82%AC%EB%8B%B9%EC%A0%90%20%EB%8F%99%EC%9E%91%EA%B5%AC
노티드 도넛 봉천점,베이커리,서울특별시 관악구 봉천동 127-29,봉천동,관악구,37.48872,126.95141,4.1,"크림도넛, 레몬도넛, 초코도넛",09:00-22:00,,https://images.unsplash.com/photo-1555507036-ab1f4038808a?w=400&q=80,https://map.naver.com/v5/search/%EB%85%B8%ED%8B%B0%EB%93%9C%20%EB%8F%84%EB%84%9B%20%EB%B4%89%EC%B2%9C%EC%A0%90%20%EA%B4%80%EC%95%85%EA%B5%AC
자연도소금빵 화곡점,베이커리,서울특별시 강서구 화곡동 189-21,화곡동,강서구,37.55325,126.85885,4.5,"소금빵, 버터크림빵, 크루아상",08:00-20:00,,https://images.unsplash.com/photo-1509440159596-0249088772ff?w=400&q=80,https://map.naver.com/v5/search/%EC%9E%90%EC%97%B0%EB%8F%84%EC%86%8C%EA%B8%88%EB%B9%B5%20%ED%99%94%EA%B3%A1%EC%A0%90%20%EA%B0%95%EC%84%9C%EA%B5%AC
밀도 목동점,베이커리,서울특별시 양천구 목동 173-37,목동,양천구,37.51101,126.85679,4.5,"식빵, 크루아상, 소금버터롤",08:00-20:00,,https://images.unsplash.com/photo-1549931319-a545dcf3bc7c?w=400&q=80,https://map.naver.com/v5/search/%EB%B0%80%EB%8F%84%20%EB%AA%A9%EB%8F%99%EC%A0%90%20%EC%96%91%EC%B2%9C%EA%B5%AC
블루보틀커피 역삼점,카페,서울특별시 강남구 역삼동 173-18,역삼동,강남구,37.52802,127.05929,4.5,"뉴올리언스, 콜드브루, 라떼",08:00-21:00,,https://images.unsplash.com/photo-1511920170033-f8396924c348?w=400&q=80,https://map.naver.com/v5/search/%EB%B8%94%EB%A3%A8%EB%B3%B4%ED%8B%80%EC%BB%A4%ED%94%BC%20%EC%97%AD%EC%82%BC%EC%A0%90%20%EA%B0%95%EB%82%A8%EA%B5%AC
어니언 서초점,카페/베이커리,서울특별시 서초구 서초동 121-34,서초동,서초구,37.47257,127.03885,4.6,"팡도르, 소금빵, 반찬빵",10:00-21:00,,https://images.unsplash.com/photo-1571877227200-a0d98ea607e9?w=400&q=80,https://map.naver.com/v5/search/%EC%96%B4%EB%8B%88%EC%96%B8%20%EC%84%9C%EC%B4%88%EC%A0%90%20%EC%84%9C%EC%B4%88%EA%B5%AC
프릳츠 잠실점,카페/베이커리,서울특별시 송파구 잠실동 150-28,잠실동,송파구,37.51311,127.10058,4.6,"핸드드립커피, 크루아상, 식빵",07:00-21:00,,https://images.unsplash.com/photo-1571115177098-24ec42ed204d?w=400&q=80,https://map.naver.com/v5/search/%ED%94%84%EB%A6%B3%EC%B8%A0%20%EC%9E%A0%EC%8B%A4%EC%A0%90%20%EC%86%A1%ED%8C%8C%EA%B5%AC
폴바셋 고덕점,카페,서울특별시 강동구 고덕동 121-23,고덕동,강동구,37.53764,127.13506,4.4,"라떼, 소프트아이스크림, 케이크",08:00-22:00,,https://images.unsplash.com/photo-1442512595331-e89e73853f31?w=400&q=80,https://map.naver.com/v5/search/%ED%8F%B4%EB%B0%94%EC%85%8B%20%EA%B3%A0%EB%8D%95%EC%A0%90%20%EA%B0%95%EB%8F%99%EA%B5%AC
투썸플레이스 상수점,카페,서울특별시 마포구 상수동 42-22,상수동,마포구,37.5503,126.91228,4.4,"딸기생크림케이크, 라떼, 스콘",08:00-23:00,,https://images.unsplash.com/photo-1495474472287-4d71bcdd2085?w=400&q=80,https://map.naver.com/v5/search/%ED%88%AC%EC%8D%B8%ED%94%8C%EB%A0%88%EC%9D%B4%EC%8A%A4%20%EC%83%81%EC%88%98%EC%A0%90%20%EB%A7%88%ED%8F%AC%EA%B5%AC
카페 레이어드 청파점,카페/베이커리,서울특별시 용산구 청파동 103-49,청파동,용산구,37.53705,126.98532,4.5,"스콘, 케이크, 얼그레이라떼",11:00-22:00,,https://images.unsplash.com/photo-1622253692010-333f2da6031d?w=400&q=80,https://map.naver.com/v5/search/%EC%B9%B4%ED%8E%98%20%EB%A0%88%EC%9D%B4%EC%96%B4%EB%93%9C%20%EC%B2%AD%ED%8C%8C%EC%A0%90%20%EC%9A%A9%EC%82%B0%EA%B5%AC
테라로사 옥수점,카페,서울특별시 성동구 옥수동 65-21,옥수동,성동구,37.55218,127.02681,4.1,"스페셜티커피, 스콘, 케이크",08:00-22:00,,https://images.unsplash.com/photo-1509042239860-f550ce710b93?w=400&q=80,https://map.naver.com/v5/search/%ED%85%8C%EB%9D%BC%EB%A1%9C%EC%82%AC%20%EC%98%A5%EC%88%98%EC%A0%90%20%EC%84%B1%EB%8F%99%EA%B5%AC
앤트러사이트 군자점,카페,서울특별시 광진구 군자동 132-1,군자동,광진구,37.54978,127.0799,4.6,"스페셜티커피, 구움과자",10:00-22:00,,https://images.unsplash.com/photo-1511920170033-f8396924c348?w=400&q=80,https://map.naver.com/v5/search/%EC%95%A4%ED%8A%B8%EB%9F%AC%EC%82%AC%EC%9D%B4%ED%8A%B8%20%EA%B5%B0%EC%9E%90%EC%A0%90%20%EA%B4%91%EC%A7%84%EA%B5%AC
오월의종 이문점,베이커리,서울특별시 동대문구 이문동 14-13,이문동,동대문구,37.58326,127.03869,4.5,"천연발효빵, 바게트, 소금빵",09:00-20:00,,https://images.unsplash.com/photo-1619096252214-ef06c45683e3?w=400&q=80,https://map.naver.com/v5/search/%EC%98%A4%EC%9B%94%EC%9D%98%EC%A2%85%20%EC%9D%B4%EB%AC%B8%EC%A0%90%20%EB%8F%99%EB%8C%80%EB%AC%B8%EA%B5%AC
트리플베이글 상봉점,베이커리,서울특별시 중랑구 상봉동 161-29,상봉동,중랑구,37.60298,127.09865,4.1,"플레인베이글, 에브리씽베이글, 크림치즈",09:00-21:00,,https://images.unsplash.com/photo-1608198093002-ad4e005484ec?w=400&q=80,https://map.naver.com/v5/search/%ED%8A%B8%EB%A6%AC%ED%94%8C%EB%B2%A0%EC%9D%B4%EA%B8%80%20%EC%83%81%EB%B4%89%EC%A0%90%20%EC%A4%91%EB%9E%91%EA%B5%AC
빈브라더스 삼선점,카페,서울특별시 성북구 삼선동 74-29,삼선동,성북구,37.58229,127.01788,4.6,"시그니처커피, 스콘, 케이크",10:00-22:00,,https://images.unsplash.com/photo-1442512595331-e89e73853f31?w=400&q=80,https://map.naver.com/v5/search/%EB%B9%88%EB%B8%8C%EB%9D%BC%EB%8D%94%EC%8A%A4%20%EC%82%BC%EC%84%A0%EC%A0%90%20%EC%84%B1%EB%B6%81%EA%B5%AC
르빵 우이점,베이커리,서울특별시 강북구 우이동 162-39,우이동,강북구,37.63923,127.01439,4.2,"밤식빵, 소금빵, 크루아상",09:00-21:00,,https://images.unsplash.com/photo-1586444248902-2f64eddc8df5?w=400&q=80,https://map.naver.com/v5/search/%EB%A5%B4%EB%B9%B5%20%EC%9A%B0%EC%9D%B4%EC%A0%90%20%EA%B0%95%EB%B6%81%EA%B5%AC
파리바게트 쌍문점,베이커리,서울특별시 도봉구 쌍문동 4-36,쌍문동,도봉구,37.67383,127.04256,4.4,"케이크, 크루아상, 식빵",07:00-22:00,,https://images.unsplash.com/photo-1627308595171-d1b5d67129c4?w=400&q=80,https://map.naver.com/v5/search/%ED%8C%8C%EB%A6%AC%EB%B0%94%EA%B2%8C%ED%8A%B8%20%EC%8C%8D%EB%AC%B8%EC%A0%90%20%EB%8F%84%EB%B4%89%EA%B5%AC
뚜레쥬르 중계점,베이커리,서울특별시 노원구 중계동 30-30,중계동,노원구,37.64454,127.06861,4.1,"케이크, 단팥빵, 소금빵",08:00-22:00,,https://images.unsplash.com/photo-1555507036-ab1f4038808a?w=400&q=80,https://map.naver.com/v5/search/%EB%9A%9C%EB%A0%88%EC%A5%AC%EB%A5%B4%20%EC%A4%91%EA%B3%84%EC%A0%90%20%EB%85%B8%EC%9B%90%EA%B5%AC
아티장베이커스 신사점,베이커리,서울특별시 은평구 신사동 184-19,신사동,은평구,37.62115,126.9144,4.5,"천연발효빵, 바게트, 치아바타",09:00-21:00,,https://images.unsplash.com/photo-1509440159596-0249088772ff?w=400&q=80,https://map.naver.com/v5/search/%EC%95%84%ED%8B%B0%EC%9E%A5%EB%B2%A0%EC%9D%B4%EC%BB%A4%EC%8A%A4%20%EC%8B%A0%EC%82%AC%EC%A0%90%20%EC%9D%80%ED%8F%89%EA%B5%AC
커피몽타주 남가점,카페,서울특별시 서대문구 남가좌동 124-31,남가좌동,서대문구,37.58403,126.93477,4.2,"핸드드립커피, 에스프레소",11:00-21:00,,https://images.unsplash.com/photo-1568649929103-28ffbefaca1e?w=400&q=80,https://map.naver.com/v5/search/%EC%BB%A4%ED%94%BC%EB%AA%BD%ED%83%80%EC%A3%BC%20%EB%82%A8%EA%B0%80%EC%A0%90%20%EC%84%9C%EB%8C%80%EB%AC%B8%EA%B5%AC
런던베이글뮤지엄 통의점,베이커리,서울특별시 종로구 통의동 49-39,통의동,종로구,37.57196,126.97087,4.5,"베이글, 크림치즈베이글, 에브리씽베이글",09:00-21:00,,https://images.unsplash.com/photo-1619096252214-ef06c45683e3?w=400&q=80,https://map.naver.com/v5/search/%EB%9F%B0%EB%8D%98%EB%B2%A0%EC%9D%B4%EA%B8%80%EB%AE%A4%EC%A7%80%EC%97%84%20%ED%86%B5%EC%9D%98%EC%A0%90%20%EC%A2%85%EB%A1%9C%EA%B5%AC
노티드 도넛 장충점,베이커리,서울특별시 중구 장충동 18-18,장충동,중구,37.56941,126.98868,4.4,"크림도넛, 레몬도넛, 초코도넛",09:00-22:00,,https://images.unsplash.com/photo-1608198093002-ad4e005484ec?w=400&q=80,https://map.naver.com/v5/search/%EB%85%B8%ED%8B%B0%EB%93%9C%20%EB%8F%84%EB%84%9B%20%EC%9E%A5%EC%B6%A9%EC%A0%90%20%EC%A4%91%EA%B5%AC
자연도소금빵 당산점,베이커리,서울특별시 영등포구 당산동 69-1,당산동,영등포구,37.52216,126.90321,4.3,"소금빵, 버터크림빵, 크루아상",08:00-20:00,,https://images.unsplash.com/photo-1517433367423-c7e5b0f35086?w=400&q=80,https://map.naver.com/v5/search/%EC%9E%90%EC%97%B0%EB%8F%84%EC%86%8C%EA%B8%88%EB%B9%B5%20%EB%8B%B9%EC%82%B0%EC%A0%90%20%EC%98%81%EB%93%B1%ED%8F%AC%EA%B5%AC
밀도 흑석점,베이커리,서울특별시 동작구 흑석동 149-43,흑석동,동작구,37.51783,126.9474,4.4,"식빵, 크루아상, 소금버터롤",08:00-20:00,,https://images.unsplash.com/photo-1586444248902-2f64eddc8df5?w=400&q=80,https://map.naver.com/v5/search/%EB%B0%80%EB%8F%84%20%ED%9D%91%EC%84%9D%EC%A0%90%20%EB%8F%99%EC%9E%91%EA%B5%AC
블루보틀커피 신림점,카페,서울특별시 관악구 신림동 124-23,신림동,관악구,37.48687,126.95012,4.3,"뉴올리언스, 콜드브루, 라떼",08:00-21:00,,https://images.unsplash.com/photo-1509042239860-f550ce710b93?w=400&q=80,https://map.naver.com/v5/search/%EB%B8%94%EB%A3%A8%EB%B3%B4%ED%8B%80%EC%BB%A4%ED%94%BC%20%EC%8B%A0%EB%A6%BC%EC%A0%90%20%EA%B4%80%EC%95%85%EA%B5%AC
어니언 마곡점,카페/베이커리,서울특별시 강서구 마곡동 117-21,마곡동,강서구,37.55215,126.85054,4.2,"팡도르, 소금빵, 반찬빵",10:00-21:00,,https://images.unsplash.com/photo-1571877227200-a0d98ea607e9?w=400&q=80,https://map.naver.com/v5/search/%EC%96%B4%EB%8B%88%EC%96%B8%20%EB%A7%88%EA%B3%A1%EC%A0%90%20%EA%B0%95%EC%84%9C%EA%B5%AC
프릳츠 신월점,카페/베이커리,서울특별시 양천구 신월동 99-15,신월동,양천구,37.52854,126.86033,4.4,"핸드드립커피, 크루아상, 식빵",07:00-21:00,,https://images.unsplash.com/photo-1571115177098-24ec42ed204d?w=400&q=80,https://map.naver.com/v5/search/%ED%94%84%EB%A6%B3%EC%B8%A0%20%EC%8B%A0%EC%9B%94%EC%A0%90%20%EC%96%91%EC%B2%9C%EA%B5%AC
폴바셋 개포점,카페,서울특별시 강남구 개포동 181-25,개포동,강남구,37.50625,127.05317,4.4,"라떼, 소프트아이스크림, 케이크",08:00-22:00,,https://images.unsplash.com/photo-1515823662972-da6a2e4d3002?w=400&q=80,https://map.naver.com/v5/search/%ED%8F%B4%EB%B0%94%EC%85%8B%20%EA%B0%9C%ED%8F%AC%EC%A0%90%20%EA%B0%95%EB%82%A8%EA%B5%AC
