name,category,address,neighborhood,gu,latitude,longitude,rating,signature_menu,hours,phone,instagram,img,naver_url
파티스리 별빛,베이커리/디저트,서울특별시 동대문구 청량리 214-72,청량리,동대문구,37.5819,127.0487,4.5,"타르트, 에클레어, 마들렌",10:00-22:00,02-438-2295,,https://images.unsplash.com/photo-1559620192-032c4bc4674e?w=400&q=80,https://map.naver.com/v5/search/%ED%8C%8C%ED%8B%B0%EC%8A%A4%EB%A6%AC%20%EB%B3%84%EB%B9%9B%20%EB%8F%99%EB%8C%80%EB%AC%B8%EA%B5%AC
르 따뜻 3호점,베이커리,서울특별시 영등포구 선유도 138-49,선유도,영등포구,37.5282,126.9171,4.2,"크루아상, 소금빵, 바게트",10:00-22:00,02-923-4555,,https://images.unsplash.com/photo-1549931319-a545dcf3bc7c?w=400&q=80,https://map.naver.com/v5/search/%EB%A5%B4%20%EB%94%B0%EB%9C%BB%203%ED%98%B8%EC%A0%90%20%EC%98%81%EB%93%B1%ED%8F%AC%EA%B5%AC
르 노을,카페,서울특별시 송파구 가락동 98-16,가락동,송파구,37.5184,127.1076,4.4,"핸드드립커피, 스콘, 마들렌",11:00-22:00,02-820-4350,,https://images.unsplash.com/photo-1511920170033-f8396924c348?w=400&q=80,https://map.naver.com/v5/search/%EB%A5%B4%20%EB%85%B8%EC%9D%84%20%EC%86%A1%ED%8C%8C%EA%B5%AC
오후 케이크,카페/베이커리,서울특별시 영등포구 영등포동 239-69,영등포동,영등포구,37.5275,126.9083,4.6,"라떼, 와플, 생크림케이크",07:00-21:00,02-609-8635,,https://images.unsplash.com/photo-1571115177098-24ec42ed204d?w=400&q=80,https://map.naver.com/v5/search/%EC%98%A4%ED%9B%84%20%EC%BC%80%EC%9D%B4%ED%81%AC%20%EC%98%81%EB%93%B1%ED%8F%AC%EA%B5%AC
베이커리 서울,카페/베이커리,서울특별시 송파구 방이동 212-6,방이동,송파구,37.5129,127.0916,4.3,"스페셜티커피, 티라미수, 마카롱",08:00-21:00,02-367-7841,,https://images.unsplash.com/photo-1558303648-4b711e5f8e72?w=400&q=80,https://map.naver.com/v5/search/%EB%B2%A0%EC%9D%B4%EC%BB%A4%EB%A6%AC%20%EC%84%9C%EC%9A%B8%20%EC%86%A1%ED%8C%8C%EA%B5%AC
파티스리 별빛 5호점,카페/디저트,서울특별시 송파구 방이동 126-64,방이동,송파구,37.5125,127.1133,4.6,"콜드브루, 초코무스, 타르트",11:00-21:00,02-881-9005,,https://images.unsplash.com/photo-1486427944299-d1955d23e34d?w=400&q=80,https://map.naver.com/v5/search/%ED%8C%8C%ED%8B%B0%EC%8A%A4%EB%A6%AC%20%EB%B3%84%EB%B9%9B%205%ED%98%B8%EC%A0%90%20%EC%86%A1%ED%8C%8C%EA%B5%AC
르 소풍 4호점,베이커리,서울특별시 광진구 건대입구 251-24,건대입구,광진구,37.5535,127.0793,4.1,"천연발효빵, 치아바타, 포카차",07:00-21:00,02-134-2217,,https://images.unsplash.com/photo-1555507036-ab1f4038808a?w=400&q=80,https://map.naver.com/v5/search/%EB%A5%B4%20%EC%86%8C%ED%92%8D%204%ED%98%B8%EC%A0%90%20%EA%B4%91%EC%A7%84%EA%B5%AC
카페 봄날,디저트,서울특별시 성북구 성북동 35-20,성북동,성북구,37.5943,126.9942,4.6,"화과자, 전통한과, 약과",08:00-21:00,02-732-8916,,https://images.unsplash.com/photo-1565958011703-44f9829ba187?w=400&q=80,https://map.naver.com/v5/search/%EC%B9%B4%ED%8E%98%20%EB%B4%84%EB%82%A0%20%EC%84%B1%EB%B6%81%EA%B5%AC
르 여름,카페,서울특별시 강남구 도곡동 272-36,도곡동,강남구,37.5011,127.0216,4.7,"아메리카노, 라떼, 케이크",10:00-21:00,02-209-2578,,https://images.unsplash.com/photo-1442512595331-e89e73853f31?w=400&q=80,https://map.naver.com/v5/search/%EB%A5%B4%20%EC%97%AC%EB%A6%84%20%EA%B0%95%EB%82%A8%EA%B5%AC
카페드 별빛,베이커리/디저트,서울특별시 강서구 발산동 130-46,발산동,강서구,37.548,126.8329,4.6,"천연발효빵, 치아바타, 포카차",08:00-20:00,02-570-4984,,https://images.unsplash.com/photo-1563805042-7684c019e1cb?w=400&q=80,https://map.naver.com/v5/search/%EC%B9%B4%ED%8E%98%EB%93%9C%20%EB%B3%84%EB%B9%9B%20%EA%B0%95%EC%84%9C%EA%B5%AC
설레임 빵집 3호점,카페/디저트,서울특별시 마포구 합정동 194-71,합정동,마포구,37.5573,126.9281,4.3,"라떼, 와플, 생크림케이크",09:00-21:00,02-611-8109,,https://images.unsplash.com/photo-1486427944299-d1955d23e34d?w=400&q=80,https://map.naver.com/v5/search/%EC%84%A4%EB%A0%88%EC%9E%84%20%EB%B9%B5%EC%A7%91%203%ED%98%B8%EC%A0%90%20%EB%A7%88%ED%8F%AC%EA%B5%AC
창문 베이커리,베이커리,서울특별시 종로구 인사동 291-61,인사동,종로구,37.5701,126.9967,4.5,"식빵, 단팥빵, 크림빵",07:00-21:00,02-677-1539,,https://images.unsplash.com/photo-1517433367423-c7e5b0f35086?w=400&q=80,https://map.naver.com/v5/search/%EC%B0%BD%EB%AC%B8%20%EB%B2%A0%EC%9D%B4%EC%BB%A4%EB%A6%AC%20%EC%A2%85%EB%A1%9C%EA%B5%AC
미소 카페,베이커리/디저트,서울특별시 강남구 압구정동 204-10,압구정동,강남구,37.494,127.0299,4.7,"식빵, 단팥빵, 크림빵",07:00-21:00,02-439-7288,,https://images.unsplash.com/photo-1565958011703-44f9829ba187?w=400&q=80,https://map.naver.com/v5/search/%EB%AF%B8%EC%86%8C%20%EC%B9%B4%ED%8E%98%20%EA%B0%95%EB%82%A8%EA%B5%AC
구름 카페,카페/베이커리,서울특별시 동작구 상도동 51-56,상도동,동작구,37.471,126.9693,4.7,"아메리카노, 라떼, 케이크",09:00-20:00,02-130-5478,,https://images.unsplash.com/photo-1571115177098-24ec42ed204d?w=400&q=80,https://map.naver.com/v5/search/%EA%B5%AC%EB%A6%84%20%EC%B9%B4%ED%8E%98%20%EB%8F%99%EC%9E%91%EA%B5%AC
르 도시,베이커리/디저트,서울특별시 강서구 화곡동 222-24,화곡동,강서구,37.5604,126.8408,4.2,"타르트, 에클레어, 마들렌",11:00-22:00,02-402-5037,,https://images.unsplash.com/photo-1563805042-7684c019e1cb?w=400&q=80,https://map.naver.com/v5/search/%EB%A5%B4%20%EB%8F%84%EC%8B%9C%20%EA%B0%95%EC%84%9C%EA%B5%AC
베이커리 구름,카페/디저트,서울특별시 양천구 목동 200-41,목동,양천구,37.5228,126.8547,4.5,"핸드드립커피, 스콘, 마들렌",10:00-20:00,02-468-5419,,https://images.unsplash.com/photo-1486427944299-d1955d23e34d?w=400&q=80,https://map.naver.com/v5/search/%EB%B2%A0%EC%9D%B4%EC%BB%A4%EB%A6%AC%20%EA%B5%AC%EB%A6%84%20%EC%96%91%EC%B2%9C%EA%B5%AC
베이커리 달빛 3호점,카페/디저트,서울특별시 서대문구 홍은동 285-66,홍은동,서대문구,37.5552,126.9228,4.6,"콜드브루, 초코무스, 타르트",07:00-21:00,02-195-6315,,https://images.unsplash.com/photo-1488477181946-6428a0291777?w=400&q=80,https://map.naver.com/v5/search/%EB%B2%A0%EC%9D%B4%EC%BB%A4%EB%A6%AC%20%EB%8B%AC%EB%B9%9B%203%ED%98%B8%EC%A0%90%20%EC%84%9C%EB%8C%80%EB%AC%B8%EA%B5%AC
봄날 케이크,카페/디저트,서울특별시 노원구 월계동 287-32,월계동,노원구,37.6362,127.0551,4.7,"아메리카노, 라떼, 케이크",10:00-21:00,02-242-5405,,https://images.unsplash.com/photo-1464349095431-e9a21285b5f3?w=400&q=80,https://map.naver.com/v5/search/%EB%B4%84%EB%82%A0%20%EC%BC%80%EC%9D%B4%ED%81%AC%20%EB%85%B8%EC%9B%90%EA%B5%AC
파티스리 아침,카페,서울특별시 관악구 신림동 223-36,신림동,관악구,37.4816,126.9275,4.2,"핸드드립커피, 스콘, 마들렌",09:00-20:00,02-357-5040,,https://images.unsplash.com/photo-1568649929103-28ffbefaca1e?w=400&q=80,https://map.naver.com/v5/search/%ED%8C%8C%ED%8B%B0%EC%8A%A4%EB%A6%AC%20%EC%95%84%EC%B9%A8%20%EA%B4%80%EC%95%85%EA%B5%AC
르 골목길,카페/디저트,서울특별시 도봉구 도봉동 70-39,도봉동,도봉구,37.6532,127.0399,4.7,"아메리카노, 라떼, 케이크",09:00-20:00,02-550-6484,,https://images.unsplash.com/photo-1567620905732-2d1ec7ab7445?w=400&q=80,https://map.naver.com/v5/search/%EB%A5%B4%20%EA%B3%A8%EB%AA%A9%EA%B8%B8%20%EB%8F%84%EB%B4%89%EA%B5%AC
골목길 케이크,카페/베이커리,서울특별시 중구 필동 103-62,필동,중구,37.5554,126.9999,4.6,"콜드브루, 초코무스, 타르트",11:00-21:00,02-852-9044,,https://images.unsplash.com/photo-1506459225024-1428097a7e18?w=400&q=80,https://map.naver.com/v5/search/%EA%B3%A8%EB%AA%A9%EA%B8%B8%20%EC%BC%80%EC%9D%B4%ED%81%AC%20%EC%A4%91%EA%B5%AC
오후 브레드,카페/베이커리,서울특별시 송파구 문정동 187-15,문정동,송파구,37.524,127.091,4.3,"라떼, 와플, 생크림케이크",07:00-21:00,02-127-8563,,https://images.unsplash.com/photo-1571877227200-a0d98ea607e9?w=400&q=80,https://map.naver.com/v5/search/%EC%98%A4%ED%9B%84%20%EB%B8%8C%EB%A0%88%EB%93%9C%20%EC%86%A1%ED%8C%8C%EA%B5%AC
추억 빵집 6호점,디저트,서울특별시 용산구 서빙고동 72-39,서빙고동,용산구,37.5263,127.0018,4.7,"초코분수, 아이스크림, 마카롱",08:00-20:00,02-175-8357,,https://images.unsplash.com/photo-1565958011703-44f9829ba187?w=400&q=80,https://map.naver.com/v5/search/%EC%B6%94%EC%96%B5%20%EB%B9%B5%EC%A7%91%206%ED%98%B8%EC%A0%90%20%EC%9A%A9%EC%82%B0%EA%B5%AC
서울 브레드,베이커리/디저트,서울특별시 강동구 암사동 215-70,암사동,강동구,37.5201,127.1491,4.2,"천연발효빵, 치아바타, 포카차",09:00-21:00,02-887-5067,,https://images.unsplash.com/photo-1519915028121-7d3463d20b13?w=400&q=80,https://map.naver.com/v5/search/%EC%84%9C%EC%9A%B8%20%EB%B8%8C%EB%A0%88%EB%93%9C%20%EA%B0%95%EB%8F%99%EA%B5%AC
꽃향기 베이커리,베이커리/디저트,서울특별시 도봉구 도봉동 170-56,도봉동,도봉구,37.6562,127.031,4.4,"타르트, 에클레어, 마들렌",07:00-21:00,02-864-9499,,https://images.unsplash.com/photo-1563805042-7684c019e1cb?w=400&q=80,https://map.naver.com/v5/search/%EA%BD%83%ED%96%A5%EA%B8%B0%20%EB%B2%A0%EC%9D%B4%EC%BB%A4%EB%A6%AC%20%EB%8F%84%EB%B4%89%EA%B5%AC
카페드 테라스,카페/디저트,서울특별시 강동구 천호동 201-60,천호동,강동구,37.5422,127.1377,4.3,"스페셜티커피, 티라미수, 마카롱",09:00-20:00,02-125-8909,,https://images.unsplash.com/photo-1486427944299-d1955d23e34d?w=400&q=80,https://map.naver.com/v5/search/%EC%B9%B4%ED%8E%98%EB%93%9C%20%ED%85%8C%EB%9D%BC%EC%8A%A4%20%EA%B0%95%EB%8F%99%EA%B5%AC
베이커리 온기 8호점,디저트,서울특별시 용산구 이태원동 179-40,이태원동,용산구,37.5293,127.0055,4.8,"화과자, 전통한과, 약과",09:00-20:00,02-587-2599,,https://images.unsplash.com/photo-1578985545062-69928b1d9587?w=400&q=80,https://map.naver.com/v5/search/%EB%B2%A0%EC%9D%B4%EC%BB%A4%EB%A6%AC%20%EC%98%A8%EA%B8%B0%208%ED%98%B8%EC%A0%90%20%EC%9A%A9%EC%82%B0%EA%B5%AC
르 추억,카페/베이커리,서울특별시 송파구 잠실동 59-3,잠실동,송파구,37.5215,127.1044,4.3,"아메리카노, 라떼, 케이크",10:00-22:00,02-628-3858,,https://images.unsplash.com/photo-1627308595171-d1b5d67129c4?w=400&q=80,https://map.naver.com/v5/search/%EB%A5%B4%20%EC%B6%94%EC%96%B5%20%EC%86%A1%ED%8C%8C%EA%B5%AC
카페드 꽃향기,카페/디저트,서울특별시 송파구 석촌동 119-52,석촌동,송파구,37.5149,127.0906,4.7,"라떼, 와플, 생크림케이크",08:00-20:00,02-129-4232,,https://images.unsplash.com/photo-1524351199678-941a58a3df50?w=400&q=80,https://map.naver.com/v5/search/%EC%B9%B4%ED%8E%98%EB%93%9C%20%EA%BD%83%ED%96%A5%EA%B8%B0%20%EC%86%A1%ED%8C%8C%EA%B5%AC
르 테라스,카페,서울특별시 성북구 정릉동 106-36,정릉동,성북구,37.6166,127.0033,4.2,"핸드드립커피, 스콘, 마들렌",11:00-22:00,02-204-9796,,https://images.unsplash.com/photo-1442512595331-e89e73853f31?w=400&q=80,https://map.naver.com/v5/search/%EB%A5%B4%20%ED%85%8C%EB%9D%BC%EC%8A%A4%20%EC%84%B1%EB%B6%81%EA%B5%AC
따뜻 카페,카페/디저트,서울특별시 송파구 방이동 135-63,방이동,송파구,37.5118,127.1042,4.7,"아메리카노, 라떼, 케이크",11:00-22:00,02-501-2871,,https://images.unsplash.com/photo-1486427944299-d1955d23e34d?w=400&q=80,https://map.naver.com/v5/search/%EB%94%B0%EB%9C%BB%20%EC%B9%B4%ED%8E%98%20%EC%86%A1%ED%8C%8C%EA%B5%AC
달콤 베이커리 9호점,디저트,서울특별시 도봉구 도봉동 44-18,도봉동,도봉구,37.6624,127.0352,4.2,"팬케이크, 와플, 크레이프",10:00-21:00,02-482-3316,,https://images.unsplash.com/photo-1578985545062-69928b1d9587?w=400&q=80,https://map.naver.com/v5/search/%EB%8B%AC%EC%BD%A4%20%EB%B2%A0%EC%9D%B4%EC%BB%A4%EB%A6%AC%209%ED%98%B8%EC%A0%90%20%EB%8F%84%EB%B4%89%EA%B5%AC
카페드 향기,베이커리,서울특별시 성북구 길음동 197-55,길음동,성북구,37.5996,126.9981,4.3,"천연발효빵, 치아바타, 포카차",07:00-21:00,02-270-9022,,https://images.unsplash.com/photo-1517433367423-c7e5b0f35086?w=400&q=80,https://map.naver.com/v5/search/%EC%B9%B4%ED%8E%98%EB%93%9C%20%ED%96%A5%EA%B8%B0%20%EC%84%B1%EB%B6%81%EA%B5%AC
파티스리 달빛,카페/디저트,서울특별시 서대문구 충정로 28-46,충정로,서대문구,37.5716,126.9365,4.4,"콜드브루, 초코무스, 타르트",08:00-20:00,02-675-9281,,https://images.unsplash.com/photo-1524351199678-941a58a3df50?w=400&q=80,https://map.naver.com/v5/search/%ED%8C%8C%ED%8B%B0%EC%8A%A4%EB%A6%AC%20%EB%8B%AC%EB%B9%9B%20%EC%84%9C%EB%8C%80%EB%AC%B8%EA%B5%AC
르 여유,디저트,서울특별시 관악구 봉천동 251-22,봉천동,관악구,37.4715,126.9139,4.4,"초코분수, 아이스크림, 마카롱",11:00-21:00,02-133-5503,,https://images.unsplash.com/photo-1563805042-7684c019e1cb?w=400&q=80,https://map.naver.com/v5/search/%EB%A5%B4%20%EC%97%AC%EC%9C%A0%20%EA%B4%80%EC%95%85%EA%B5%AC
정원 빵집,카페/디저트,서울특별시 노원구 상계동 254-71,상계동,노원구,37.6343,127.0672,4.5,"콜드브루, 초코무스, 타르트",07:00-21:00,02-943-7010,,https://images.unsplash.com/photo-1486427944299-d1955d23e34d?w=400&q=80,https://map.naver.com/v5/search/%EC%A0%95%EC%9B%90%20%EB%B9%B5%EC%A7%91%20%EB%85%B8%EC%9B%90%EA%B5%AC
카페드 가을빛 9호점,카페/디저트,서울특별시 영등포구 여의도동 127-39,여의도동,영등포구,37.5342,126.9,4.5,"아메리카노, 라떼, 케이크",09:00-20:00,02-982-2425,,https://images.unsplash.com/photo-1488477181946-6428a0291777?w=400&q=80,https://map.naver.com/v5/search/%EC%B9%B4%ED%8E%98%EB%93%9C%20%EA%B0%80%EC%9D%84%EB%B9%9B%209%ED%98%B8%EC%A0%90%20%EC%98%81%EB%93%B1%ED%8F%AC%EA%B5%AC
르 햇살 5호점,디저트,서울특별시 성동구 옥수동 220-22,옥수동,성동구,37.5485,127.0525,4.4,"팬케이크, 와플, 크레이프",08:00-21:00,02-683-6747,,https://images.unsplash.com/photo-1565958011703-44f9829ba187?w=400&q=80,https://map.naver.com/v5/search/%EB%A5%B4%20%ED%96%87%EC%82%B4%205%ED%98%B8%EC%A0%90%20%EC%84%B1%EB%8F%99%EA%B5%AC
카페드 아침,카페/베이커리,서울특별시 도봉구 도봉동 149-74,도봉동,도봉구,37.661,127.0537,4.2,"스페셜티커피, 티라미수, 마카롱",10:00-21:00,02-868-7743,,https://images.unsplash.com/photo-1571115177098-24ec42ed204d?w=400&q=80,https://map.naver.com/v5/search/%EC%B9%B4%ED%8E%98%EB%93%9C%20%EC%95%84%EC%B9%A8%20%EB%8F%84%EB%B4%89%EA%B5%AC
카페 아침,베이커리,서울특별시 중구 을지로 75-42,을지로,중구,37.5709,126.9938,4.7,"식빵, 단팥빵, 크림빵",10:00-20:00,02-245-5402,,https://images.unsplash.com/photo-1517433367423-c7e5b0f35086?w=400&q=80,https://map.naver.com/v5/search/%EC%B9%B4%ED%8E%98%20%EC%95%84%EC%B9%A8%20%EC%A4%91%EA%B5%AC
향기 케이크 9호점,카페,서울특별시 용산구 용문동 264-36,용문동,용산구,37.5398,127.0083,4.8,"라떼, 와플, 생크림케이크",10:00-20:00,02-435-1040,,https://images.unsplash.com/photo-1515823662972-da6a2e4d3002?w=400&q=80,https://map.naver.com/v5/search/%ED%96%A5%EA%B8%B0%20%EC%BC%80%EC%9D%B4%ED%81%AC%209%ED%98%B8%EC%A0%90%20%EC%9A%A9%EC%82%B0%EA%B5%AC
베이커리 소풍 7호점,카페/디저트,서울특별시 용산구 원효로동 220-28,원효로동,용산구,37.5338,126.9917,4.5,"핸드드립커피, 스콘, 마들렌",09:00-20:00,02-660-3139,,https://images.unsplash.com/photo-1488477181946-6428a0291777?w=400&q=80,https://map.naver.com/v5/search/%EB%B2%A0%EC%9D%B4%EC%BB%A4%EB%A6%AC%20%EC%86%8C%ED%92%8D%207%ED%98%B8%EC%A0%90%20%EC%9A%A9%EC%82%B0%EA%B5%AC
도시 브레드,카페,서울특별시 송파구 잠실동 236-3,잠실동,송파구,37.4997,127.1107,4.8,"아메리카노, 라떼, 케이크",10:00-20:00,02-100-8009,,https://images.unsplash.com/photo-1461023058943-07fcbe16d735?w=400&q=80,https://map.naver.com/v5/search/%EB%8F%84%EC%8B%9C%20%EB%B8%8C%EB%A0%88%EB%93%9C%20%EC%86%A1%ED%8C%8C%EA%B5%AC
달빛 빵집,카페/베이커리,서울특별시 노원구 상계동 185-33,상계동,노원구,37.6215,127.0699,4.3,"아메리카노, 라떼, 케이크",08:00-21:00,02-505-6005,,https://images.unsplash.com/photo-1571115177098-24ec42ed204d?w=400&q=80,https://map.naver.com/v5/search/%EB%8B%AC%EB%B9%9B%20%EB%B9%B5%EC%A7%91%20%EB%85%B8%EC%9B%90%EA%B5%AC
사랑 빵집,카페,서울특별시 용산구 용문동 110-62,용문동,용산구,37.5213,126.9998,4.8,"아메리카노, 라떼, 케이크",08:00-21:00,02-108-6629,,https://images.unsplash.com/photo-1511920170033-f8396924c348?w=400&q=80,https://map.naver.com/v5/search/%EC%82%AC%EB%9E%91%20%EB%B9%B5%EC%A7%91%20%EC%9A%A9%EC%82%B0%EA%B5%AC
베이커리 사랑 4호점,베이커리,서울특별시 관악구 신림동 46-14,신림동,관악구,37.4721,126.924,4.5,"타르트, 에클레어, 마들렌",10:00-21:00,02-491-3181,,https://images.unsplash.com/photo-1608198093002-ad4e005484ec?w=400&q=80,https://map.naver.com/v5/search/%EB%B2%A0%EC%9D%B4%EC%BB%A4%EB%A6%AC%20%EC%82%AC%EB%9E%91%204%ED%98%B8%EC%A0%90%20%EA%B4%80%EC%95%85%EA%B5%AC
하늘 카페 2호점,카페/디저트,서울특별시 도봉구 도봉동 110-20,도봉동,도봉구,37.6806,127.0465,4.8,"스페셜티커피, 티라미수, 마카롱",10:00-22:00,02-188-2646,,https://images.unsplash.com/photo-1488477181946-6428a0291777?w=400&q=80,https://map.naver.com/v5/search/%ED%95%98%EB%8A%98%20%EC%B9%B4%ED%8E%98%202%ED%98%B8%EC%A0%90%20%EB%8F%84%EB%B4%89%EA%B5%AC
햇살 카페 8호점,카페/베이커리,서울특별시 광진구 구의동 127-36,구의동,광진구,37.5453,127.0704,4.5,"핸드드립커피, 스콘, 마들렌",08:00-21:00,02-968-5942,,https://images.unsplash.com/photo-1627308595171-d1b5d67129c4?w=400&q=80,https://map.naver.com/v5/search/%ED%96%87%EC%82%B4%20%EC%B9%B4%ED%8E%98%208%ED%98%B8%EC%A0%90%20%EA%B4%91%EC%A7%84%EA%B5%AC
언덕 빵집 5호점,디저트,서울특별시 은평구 연신내 123-64,연신내,은평구,37.6116,126.9152,4.2,"빙수, 떡, 아이스크림",07:00-21:00,02-112-6916,,https://images.unsplash.com/photo-1519915028121-7d3463d20b13?w=400&q=80,https://map.naver.com/v5/search/%EC%96%B8%EB%8D%95%20%EB%B9%B5%EC%A7%91%205%ED%98%B8%EC%A0%90%20%EC%9D%80%ED%8F%89%EA%B5%AC
달빛 베이커리 8호점,카페/베이커리,서울특별시 강동구 암사동 89-61,암사동,강동구,37.5476,127.1431,4.1,"콜드브루, 초코무스, 타르트",11:00-22:00,02-169-1225,,https://images.unsplash.com/photo-1558303648-4b711e5f8e72?w=400&q=80,https://map.naver.com/v5/search/%EB%8B%AC%EB%B9%9B%20%EB%B2%A0%EC%9D%B4%EC%BB%A4%EB%A6%AC%208%ED%98%B8%EC%A0%90%20%EA%B0%95%EB%8F%99%EA%B5%AC
파티스리 노을,카페/디저트,서울특별시 마포구 연남동 147-65,연남동,마포구,37.566,126.9217,4.7,"콜드브루, 초코무스, 타르트",09:00-21:00,02-755-9791,,https://images.unsplash.com/photo-1486427944299-d1955d23e34d?w=400&q=80,https://map.naver.com/v5/search/%ED%8C%8C%ED%8B%B0%EC%8A%A4%EB%A6%AC%20%EB%85%B8%EC%9D%84%20%EB%A7%88%ED%8F%AC%EA%B5%AC
카페드 작은,카페,서울특별시 중구 필동 41-66,필동,중구,37.5736,127.0002,4.3,"스페셜티커피, 티라미수, 마카롱",07:00-21:00,02-434-7401,,https://images.unsplash.com/photo-1511920170033-f8396924c348?w=400&q=80,https://map.naver.com/v5/search/%EC%B9%B4%ED%8E%98%EB%93%9C%20%EC%9E%91%EC%9D%80%20%EC%A4%91%EA%B5%AC
하늘 브레드,디저트,서울특별시 노원구 월계동 30-32,월계동,노원구,37.6216,127.063,4.8,"화과자, 전통한과, 약과",11:00-22:00,02-723-1901,,https://images.unsplash.com/photo-1565958011703-44f9829ba187?w=400&q=80,https://map.naver.com/v5/search/%ED%95%98%EB%8A%98%20%EB%B8%8C%EB%A0%88%EB%93%9C%20%EB%85%B8%EC%9B%90%EA%B5%AC
파티스리 숲속,디저트,서울특별시 종로구 인사동 6-21,인사동,종로구,37.5769,126.9794,4.5,"화과자, 전통한과, 약과",10:00-21:00,02-480-3079,,https://images.unsplash.com/photo-1519915028121-7d3463d20b13?w=400&q=80,https://map.naver.com/v5/search/%ED%8C%8C%ED%8B%B0%EC%8A%A4%EB%A6%AC%20%EC%88%B2%EC%86%8D%20%EC%A2%85%EB%A1%9C%EA%B5%AC
파티스리 햇살,카페/디저트,서울특별시 강남구 논현동 269-9,논현동,강남구,37.4929,127.0423,4.2,"스페셜티커피, 티라미수, 마카롱",10:00-20:00,02-566-9368,,https://images.unsplash.com/photo-1567620905732-2d1ec7ab7445?w=400&q=80,https://map.naver.com/v5/search/%ED%8C%8C%ED%8B%B0%EC%8A%A4%EB%A6%AC%20%ED%96%87%EC%82%B4%20%EA%B0%95%EB%82%A8%EA%B5%AC
겨울 베이커리,카페/베이커리,서울특별시 관악구 신림동 131-14,신림동,관악구,37.4958,126.9332,4.2,"핸드드립커피, 스콘, 마들렌",10:00-22:00,02-858-9336,,https://images.unsplash.com/photo-1506459225024-1428097a7e18?w=400&q=80,https://map.naver.com/v5/search/%EA%B2%A8%EC%9A%B8%20%EB%B2%A0%EC%9D%B4%EC%BB%A4%EB%A6%AC%20%EA%B4%80%EC%95%85%EA%B5%AC
카페 가을빛,카페,서울특별시 강남구 압구정동 187-50,압구정동,강남구,37.5126,127.0184,4.1,"라떼, 와플, 생크림케이크",07:00-21:00,02-922-7870,,https://images.unsplash.com/photo-1461023058943-07fcbe16d735?w=400&q=80,https://map.naver.com/v5/search/%EC%B9%B4%ED%8E%98%20%EA%B0%80%EC%9D%84%EB%B9%9B%20%EA%B0%95%EB%82%A8%EA%B5%AC
미소 빵집,디저트,서울특별시 강서구 등촌동 139-10,등촌동,강서구,37.5571,126.8246,4.1,"팬케이크, 와플, 크레이프",10:00-21:00,02-328-9450,,https://images.unsplash.com/photo-1565958011703-44f9829ba187?w=400&q=80,https://map.naver.com/v5/search/%EB%AF%B8%EC%86%8C%20%EB%B9%B5%EC%A7%91%20%EA%B0%95%EC%84%9C%EA%B5%AC
